GEOID,tot_pop,median_inc,unemp,pov,EP_age_65,diveristy_idx,hou_burd,vote_share,crime_rate
021223,8751,45935,0.15011709601873535,0.17327707454289734,0.15975317106616388,0.04298905663372854,0.006329113924050633,0.23143759873617695,0.017140898183064794
021225,15065,41255,0.08410942956926659,0.17142857142857143,0.14995021573182873,0.277290114339136,0.0038095238095238087,0.21429721461922396,0.03418519747759708
021227,121066,46929,0.06794344184854842,0.17781789707225823,0.11936464407843655,0.3282823972783655,6.090398921129334e-4,0.3501465307301771,0.05850527811276494
021229,12017,43719,0.057899231426131514,0.18285077951002227,0.17100773903636515,0.18990342721947218,0.005590200445434298,0.25195173882185945,0.028792543896147126
021231,20557,30260,0.12807295796986518,0.27429227237949505,0.180911611616481,0.08666449139956345,0.0033409844427441985,0.17905405405405406,0.07360023349710561
021233,13331,38374,0.07111834961997829,0.1923676012461059,0.16090315805265923,0.17918037576912027,0.004692367601246105,0.2136089577950043,0.03480609106593654
021235,35842,32397,0.09837735574474278,0.2532263141328297,0.1484013168907985,0.053177617321458204,0.0021089077746301544,0.15006534049658776,0.03576809329836505
021237,7221,21797,0.10197210197210198,0.41117626767850984,0.17684531228361722,0.002423554174963205,0.011624698171783375,0.2857685009487666,0.06910400221575959
021239,25591,59471,0.04288541895755443,0.1351242983159583,0.15778984799343518,0.22353651049435186,0.0021351242983159583,0.36555334365553344,0.029072720878433825
022001,62372,39837,0.09104093397628803,0.21898035753696757,0.13512473545821843,0.34396987967289816,9.137055837563451e-4,0.20584906349264304,0.028586545244661067
022003,25619,41801,0.09301342352816827,0.17320137038446898,0.13564151606229752,0.4361734253436571,0.0024743052912067,0.22779881016765818,0.037042819782192905
022005,117009,71752,0.05899533679616323,0.11713351203797064,0.10291516037227906,0.4550342328181689,4.377443867889728e-4,0.3013277735103698,0.024271637224487004
022007,22973,47822,0.08222156339559245,0.1908713692946058,0.15361511339398423,0.45017911394886667,0.0021438450899031814,0.360509904622157,0.03686936838897836
022009,41252,34985,0.08472713954340129,0.23468300479488546,0.15509551052070203,0.45172322254480046,0.0016515716568993074,0.3035692752924153,0.04581596043828178
022011,36435,46599,0.07013574660633484,0.17808637265374638,0.14428434197886647,0.32295391016962616,0.0014497176865557759,0.15870805146571162,0.012817345958556332
022013,13924,35722,0.1000172741406115,0.26368072499128614,0.1898879632289572,0.4969030075938152,0.003520390379923319,0.44668094218415416,0.04021832806664752
022015,124720,51894,0.05663329687894338,0.15158404378486476,0.1269483643361129,0.47016311013900136,5.852015577307651e-4,0.2535909163858129,0.03916773572803079
022017,253125,40815,0.07057169146368987,0.20528836784721582,0.14835358024691359,0.5314908253019968,3.0872744802404176e-4,0.5054912857736947,0.05177679012345679
022019,197233,46457,0.07405615732463981,0.1685721777894323,0.13664042021365594,0.4493959446579936,3.1336043005113413e-4,0.31385092797040043,0.03993246566243985
022021,9997,29832,0.10912556588039075,0.2858321870701513,0.16374912473742123,0.32018685329516017,0.006492434662998624,0.1679454390451833,0.04681404421326398
022023,6739,65679,0.03546099290780142,0.09611760271390878,0.15284166790324974,0.11392372870103562,0.003279306445533358,0.08748645720476707,0.027748924172725925
022025,10145,34736,0.07288051561725335,0.22433663897078532,0.1575160177427304,0.4354778433269587,0.005467703028678639,0.27224052718286657,0
022027,16452,28927,0.14374371016437437,0.3038778311599176,0.17706053975200584,0.5050639139483433,0.004770075497597804,0.4231428126460053,0.016289812788718695
022029,20288,28405,0.09710610932475884,0.3166644676078638,0.1553627760252366,0.4818871849468599,0.003562475260588468,0.36880072137060416,0.06304219242902208
022031,27047,42368,0.09803093044874503,0.23130909445365044,0.15975893814471107,0.5029312681293778,0.002163953601715567,0.3825925925925926,0.02869079750064702
022033,445337,49942,0.07010181351280317,0.17715248485711405,0.12414194194508878,0.5670904273361259,1.8509619662911348e-4,0.5233216788555201,0.05963573653210939
022035,7419,22093,0.11516314779270634,0.47164646069612826,0.12872354764793098,0.4060245856762674,0.01368791552600704,0.6253827832596122,0.029923170238576626
022037,19756,48997,0.06109791501715492,0.16476106713573732,0.16050820004049401,0.49556861630499094,0.003151568454998534,0.4217287392949612,0.01685563879327799
022039,33765,30724,0.11167992439158857,0.25204279336197455,0.14115208055678957,0.4501184823133052,0.00240923258360711,0.28275769385835237,0.007315267288612468
022041,20464,32440,0.10106924643584521,0.2712765957446808,0.16990813135261923,0.4317221305241463,0.003018617021276596,0.2735210652695918,0.03699179046129789
022043,22372,40389,0.08365658132919576,0.2108152621465825,0.13883425710709815,0.3697251302193181,0.0024842163052429312,0.13388504704682008,0.04706776327552298
022045,73799,44573,0.11173695496783417,0.18323467634141685,0.13599100258811095,0.527528702181409,8.478136337597861e-4,0.3296357921981882,0.007954037317578828
022047,33159,46480,0.07180832210959098,0.17980648629277907,0.1374890678247233,0.5128418489279771,0.0020695215911127034,0.5188555756404662,0.040652613166862694
022049,15999,38310,0.055836707152496626,0.25247851949768674,0.18169885617851117,0.42920207436397484,0.0039491077329808335,0.2865755627009646,0.02931433214575911
022051,435204,49457,0.06384990766430847,0.14979431651614733,0.15147608937417856,0.5964799050144025,1.9268050498841554e-4,0.4055847037255215,0.032072315511805956
022053,31399,39202,0.08531788600443395,0.21291327678725983,0.15280741424886143,0.33184725310930263,0.001973342565345335,0.21573159627372698,0.02793082582247842
